"Pair","Param1","Param2","Param1Value","Param2Value","TrueMu"
"delta_max_vs_p","delta_max","p",0.04,0.7,0.459424852670309
"delta_max_vs_p","delta_max","p",0.04,0.75,0.458444596553725
"delta_max_vs_p","delta_max","p",0.04,0.8,0.4576385881987
"delta_max_vs_p","delta_max","p",0.045,0.1,0.51639769794937
"delta_max_vs_p","delta_max","p",0.045,0.15,0.51884571941279
"delta_max_vs_p","delta_max","p",0.045,0.2,0.519529956395917
"delta_max_vs_p","delta_max","p",0.045,0.25,0.518470592389297
"delta_max_vs_p","delta_max","p",0.045,0.3,0.516223382412263
"delta_max_vs_p","delta_max","p",0.045,0.35,0.513391132997679
"delta_max_vs_p","delta_max","p",0.045,0.4,0.510434497501462
"delta_max_vs_p","delta_max","p",0.045,0.45,0.507634824136964
"delta_max_vs_p","delta_max","p",0.045,0.5,0.505129568175882
"delta_max_vs_p","delta_max","p",0.045,0.55,0.502963253978471
"delta_max_vs_p","delta_max","p",0.045,0.6,0.501129030657611
"delta_max_vs_p","delta_max","p",0.045,0.65,0.499595974964733
"delta_max_vs_p","delta_max","p",0.045,0.7,0.498324820556695
"delta_max_vs_p","delta_max","p",0.045,0.75,0.497276065314379
"delta_max_vs_p","delta_max","p",0.045,0.8,0.496413618279477
"delta_max_vs_p","delta_max","p",0.05,0.1,0.55425366275672
"delta_max_vs_p","delta_max","p",0.05,0.15,0.556739771723665
"delta_max_vs_p","delta_max","p",0.05,0.2,0.557361072664457
"delta_max_vs_p","delta_max","p",0.05,0.25,0.556160738780723
"delta_max_vs_p","delta_max","p",0.05,0.3,0.553729632327312
"delta_max_vs_p","delta_max","p",0.05,0.35,0.55070005554697
"delta_max_vs_p","delta_max","p",0.05,0.4,0.547552657303541
"delta_max_vs_p","delta_max","p",0.05,0.45,0.544579785431781
"delta_max_vs_p","delta_max","p",0.05,0.5,0.541923310855044
"delta_max_vs_p","delta_max","p",0.05,0.55,0.539628157009572
"delta_max_vs_p","delta_max","p",0.05,0.6,0.537685799920759
"delta_max_vs_p","delta_max","p",0.05,0.65,0.536062800963832
"delta_max_vs_p","delta_max","p",0.05,0.7,0.534717218461438
"delta_max_vs_p","delta_max","p",0.05,0.75,0.533607046260456
"delta_max_vs_p","delta_max","p",0.05,0.8,0.532693991333449
"delta_max_vs_p","delta_max","p",0.055,0.1,0.589769710190805
"delta_max_vs_p","delta_max","p",0.055,0.15,0.592280257952043
"delta_max_vs_p","delta_max","p",0.055,0.2,0.59283573072308
"delta_max_vs_p","delta_max","p",0.055,0.25,0.591501808026795
"delta_max_vs_p","delta_max","p",0.055,0.3,0.588900935208189
"delta_max_vs_p","delta_max","p",0.055,0.35,0.585691300939041
"delta_max_vs_p","delta_max","p",0.055,0.4,0.582370888979818
"delta_max_vs_p","delta_max","p",0.055,0.45,0.579241471114177
"delta_max_vs_p","delta_max","p",0.055,0.5,0.57644859469031
"delta_max_vs_p","delta_max","p",0.055,0.55,0.574037369217853
"delta_max_vs_p","delta_max","p",0.055,0.6,0.571997668550111
"delta_max_vs_p","delta_max","p",0.055,0.65,0.570293738151421
"delta_max_vs_p","delta_max","p",0.055,0.7,0.568881201224418
"delta_max_vs_p","delta_max","p",0.055,0.75,0.56771578422831
"delta_max_vs_p","delta_max","p",0.055,0.8,0.566757205854639
"delta_max_vs_p","delta_max","p",0.06,0.1,0.623192059247536
"delta_max_vs_p","delta_max","p",0.06,0.15,0.625716571189192
"delta_max_vs_p","delta_max","p",0.06,0.2,0.626205127226456
"delta_max_vs_p","delta_max","p",0.06,0.25,0.624745170961672
"delta_max_vs_p","delta_max","p",0.06,0.3,0.62198760961727
"delta_max_vs_p","delta_max","p",0.06,0.35,0.618613445757414
"delta_max_vs_p","delta_max","p",0.06,0.4,0.615135772289328
"delta_max_vs_p","delta_max","p",0.06,0.45,0.611864485804887
"delta_max_vs_p","delta_max","p",0.06,0.5,0.608948215479425
"delta_max_vs_p","delta_max","p",0.06,0.55,0.606432101790558
"delta_max_vs_p","delta_max","p",0.06,0.6,0.604304496106631
"delta_max_vs_p","delta_max","p",0.06,0.65,0.60252751197871
"delta_max_vs_p","delta_max","p",0.06,0.7,0.601054552479194
"delta_max_vs_p","delta_max","p",0.06,0.75,0.599839285973892
"delta_max_vs_p","delta_max","p",0.06,0.8,0.598839630786585
"delta_max_vs_p","delta_max","p",0.065,0.1,0.654732905650504
"delta_max_vs_p","delta_max","p",0.065,0.15,0.657263331418065
"delta_max_vs_p","delta_max","p",0.065,0.2,0.657685130041406
"delta_max_vs_p","delta_max","p",0.065,0.25,0.656106611855007
"delta_max_vs_p","delta_max","p",0.065,0.3,0.653204382262887
"delta_max_vs_p","delta_max","p",0.065,0.35,0.649679630543733
"delta_max_vs_p","delta_max","p",0.065,0.4,0.646058685541505
"delta_max_vs_p","delta_max","p",0.065,0.45,0.642658489913709
"delta_max_vs_p","delta_max","p",0.065,0.5,0.639630272707658
"delta_max_vs_p","delta_max","p",0.065,0.55,0.637019092915307
"delta_max_vs_p","delta_max","p",0.065,0.6,0.63481186260015
"delta_max_vs_p","delta_max","p",0.065,0.65,0.632968731933279
"delta_max_vs_p","delta_max","p",0.065,0.7,0.631441076082267
"delta_max_vs_p","delta_max","p",0.065,0.75,0.630180690624154
"delta_max_vs_p","delta_max","p",0.065,0.8,0.62914385903173
"delta_max_vs_p","delta_max","p",0.07,0.1,0.684576019684875
"delta_max_vs_p","delta_max","p",0.07,0.15,0.687106169513682
"delta_max_vs_p","delta_max","p",0.07,0.2,0.687462219698161
"delta_max_vs_p","delta_max","p",0.07,0.25,0.685772366659865
"delta_max_vs_p","delta_max","p",0.07,0.3,0.682736465858442
"delta_max_vs_p","delta_max","p",0.07,0.35,0.679073637222591
"delta_max_vs_p","delta_max","p",0.07,0.4,0.675321859915778
"delta_max_vs_p","delta_max","p",0.07,0.45,0.671804220851812
"delta_max_vs_p","delta_max","p",0.07,0.5,0.66867415538635
"delta_max_vs_p","delta_max","p",0.07,0.55,0.665976560088303
"delta_max_vs_p","delta_max","p",0.07,0.6,0.663696990955801
"delta_max_vs_p","delta_max","p",0.07,0.65,0.661793788425234
"delta_max_vs_p","delta_max","p",0.07,0.7,0.660216471603002
"delta_max_vs_p","delta_max","p",0.07,0.75,0.658915127583402
"delta_max_vs_p","delta_max","p",0.07,0.8,0.657844551111895
"delta_max_vs_p","delta_max","p",0.075,0.1,0.712881298576815
"delta_max_vs_p","delta_max","p",0.075,0.15,0.715406417029211
"delta_max_vs_p","delta_max","p",0.075,0.2,0.715698291980057
"delta_max_vs_p","delta_max","p",0.075,0.25,0.713903991241288
"delta_max_vs_p","delta_max","p",0.075,0.3,0.710744449807793
"delta_max_vs_p","delta_max","p",0.075,0.35,0.706954772736511
"delta_max_vs_p","delta_max","p",0.075,0.4,0.703083239910576
"delta_max_vs_p","delta_max","p",0.075,0.45,0.699458323718936
"delta_max_vs_p","delta_max","p",0.075,0.5,0.696235342129876
"delta_max_vs_p","delta_max","p",0.075,0.55,0.693458971694436
"delta_max_vs_p","delta_max","p",0.075,0.6,0.691113493469501
"delta_max_vs_p","delta_max","p",0.075,0.65,0.689155577807521
"delta_max_vs_p","delta_max","p",0.075,0.7,0.687533041445563
"delta_max_vs_p","delta_max","p",0.075,0.75,0.686194408937902
"delta_max_vs_p","delta_max","p",0.075,0.8,0.685093115618507
"delta_max_vs_p","delta_max","p",0.08,0.1,0.739788489524959
"delta_max_vs_p","delta_max","p",0.08,0.15,0.742304931343981
"delta_max_vs_p","delta_max","p",0.08,0.2,0.742534564221493
"delta_max_vs_p","delta_max","p",0.08,0.25,0.740642311904283
"delta_max_vs_p","delta_max","p",0.08,0.3,0.737368262111393
"delta_max_vs_p","delta_max","p",0.08,0.35,0.733461820434428
"delta_max_vs_p","delta_max","p",0.08,0.4,0.72948041268282
"delta_max_vs_p","delta_max","p",0.08,0.45,0.725757254333088
"delta_max_vs_p","delta_max","p",0.08,0.5,0.722449277888404
"delta_max_vs_p","delta_max","p",0.08,0.55,0.719600899603505
"delta_max_vs_p","delta_max","p",0.08,0.6,0.717195203284377
"delta_max_vs_p","delta_max","p",0.08,0.65,0.715187315903178
"delta_max_vs_p","delta_max","p",0.08,0.7,0.713523489409446
"delta_max_vs_p","delta_max","p",0.08,0.75,0.712150815703825
"delta_max_vs_p","delta_max","p",0.08,0.8,0.711021485438209
"E_star_vs_a","E_star","a",100,0.5,0.308969717965906
"E_star_vs_a","E_star","a",100,0.75,0.488398031013482
"E_star_vs_a","E_star","a",100,1,0.641406155371725
"E_star_vs_a","E_star","a",100,1.25,0.771201490375324
"E_star_vs_a","E_star","a",100,1.5,0.882439344786464
"E_star_vs_a","E_star","a",100,1.75,0.978995863344096
"E_star_vs_a","E_star","a",100,2,1.06382566551861
"E_star_vs_a","E_star","a",100,2.25,1.1391528009672
"E_star_vs_a","E_star","a",100,2.5,1.20666503288389
"E_star_vs_a","E_star","a",100,2.75,1.26766144532082
"E_star_vs_a","E_star","a",100,3,1.32315750042474
"E_star_vs_a","E_star","a",100,3.25,1.37395892593518
"E_star_vs_a","E_star","a",100,3.5,1.42071398880253
"E_star_vs_a","E_star","a",100,3.75,1.46395093972523
"E_star_vs_a","E_star","a",100,4,1.50410522924691
"E_star_vs_a","E_star","a",164.285714285714,0.5,0.266395967196713
"E_star_vs_a","E_star","a",164.285714285714,0.75,0.433060527751365
"E_star_vs_a","E_star","a",164.285714285714,1,0.579053242444444
"E_star_vs_a","E_star","a",164.285714285714,1.25,0.704880725928017
"E_star_vs_a","E_star","a",164.285714285714,1.5,0.813820628930847
"E_star_vs_a","E_star","a",164.285714285714,1.75,0.909045546545399
"E_star_vs_a","E_star","a",164.285714285714,2,0.993132247007989
"E_star_vs_a","E_star","a",164.285714285714,2.25,1.0680902915827
"E_star_vs_a","E_star","a",164.285714285714,2.5,1.13547938611726
"E_star_vs_a","E_star","a",164.285714285714,2.75,1.19651875261252
"E_star_vs_a","E_star","a",164.285714285714,3,1.25217217247801
"E_star_vs_a","E_star","a",164.285714285714,3.25,1.30321087323271
"E_star_vs_a","E_star","a",164.285714285714,3.5,1.3502594828563
"E_star_vs_a","E_star","a",164.285714285714,3.75,1.3938296993394
"E_star_vs_a","E_star","a",164.285714285714,4,1.43434517229896
"E_star_vs_a","E_star","a",228.571428571429,0.5,0.233743057329854
"E_star_vs_a","E_star","a",228.571428571429,0.75,0.389065758720484
"E_star_vs_a","E_star","a",228.571428571429,1,0.528439958733256
"E_star_vs_a","E_star","a",228.571428571429,1.25,0.650352839250382
"E_star_vs_a","E_star","a",228.571428571429,1.5,0.756929656416063
"E_star_vs_a","E_star","a",228.571428571429,1.75,0.850717099903733
"E_star_vs_a","E_star","a",228.571428571429,2,0.933942479566691
"E_star_vs_a","E_star","a",228.571428571429,2.25,1.00841169376922
"E_star_vs_a","E_star","a",228.571428571429,2.5,1.07556054224948
"E_star_vs_a","E_star","a",228.571428571429,2.75,1.13652987373491
"E_star_vs_a","E_star","a",228.571428571429,3,1.19223218447945
"E_star_vs_a","E_star","a",228.571428571429,3.25,1.24340414835753
"E_star_vs_a","E_star","a",228.571428571429,3.5,1.29064652565815
"E_star_vs_a","E_star","a",228.571428571429,3.75,1.33445417602051
"E_star_vs_a","E_star","a",228.571428571429,4,1.37523865646305
"E_star_vs_a","E_star","a",292.857142857143,0.5,0.207066519791805
"E_star_vs_a","E_star","a",292.857142857143,0.75,0.351982843633332
"E_star_vs_a","E_star","a",292.857142857143,1,0.484970708014493
"E_star_vs_a","E_star","a",292.857142857143,1.25,0.60296280777183
"E_star_vs_a","E_star","a",292.857142857143,1.5,0.70709351841754
"E_star_vs_a","E_star","a",292.857142857143,1.75,0.799339062733625
"E_star_vs_a","E_star","a",292.857142857143,2,0.881596479872051
"E_star_vs_a","E_star","a",292.857142857143,2.25,0.955474426841741
"E_star_vs_a","E_star","a",292.857142857143,2.5,1.02228660183047
"E_star_vs_a","E_star","a",292.857142857143,2.75,1.08309561694156
"E_star_vs_a","E_star","a",292.857142857143,3,1.13876225459935
"E_star_vs_a","E_star","a",292.857142857143,3.25,1.18998805822169
"E_star_vs_a","E_star","a",292.857142857143,3.5,1.23734934941208
"E_star_vs_a","E_star","a",292.857142857143,3.75,1.2813236353069
"E_star_vs_a","E_star","a",292.857142857143,4,1.32230993406965
"E_star_vs_a","E_star","a",357.142857142857,0.5,0.185093291942555
"E_star_vs_a","E_star","a",357.142857142857,0.75,0.320567813400029
"E_star_vs_a","E_star","a",357.142857142857,1,0.447496983487398
"E_star_vs_a","E_star","a",357.142857142857,1.25,0.561644339871791
"E_star_vs_a","E_star","a",357.142857142857,1.5,0.663307337322042
"E_star_vs_a","E_star","a",357.142857142857,1.75,0.753951732200271
"E_star_vs_a","E_star","a",357.142857142857,2,0.835168342709917
"E_star_vs_a","E_star","a",357.142857142857,2.25,0.908378527223277
"E_star_vs_a","E_star","a",357.142857142857,2.5,0.974778052008708
"E_star_vs_a","E_star","a",357.142857142857,2.75,1.03535300371522
"E_star_vs_a","E_star","a",357.142857142857,3,1.09091308326008
"E_star_vs_a","E_star","a",357.142857142857,3.25,1.14212485551029
"E_star_vs_a","E_star","a",357.142857142857,3.5,1.18954014338687
"E_star_vs_a","E_star","a",357.142857142857,3.75,1.23361895305638
"E_star_vs_a","E_star","a",357.142857142857,4,1.27474758429942
"E_star_vs_a","E_star","a",421.428571428571,0.5,0.166985125205853
"E_star_vs_a","E_star","a",421.428571428571,0.75,0.294016813646221
"E_star_vs_a","E_star","a",421.428571428571,1,0.415308758328875
"E_star_vs_a","E_star","a",421.428571428571,1.25,0.525771418600916
"E_star_vs_a","E_star","a",421.428571428571,1.5,0.625010037360046
"E_star_vs_a","E_star","a",421.428571428571,1.75,0.714043044537589
"E_star_vs_a","E_star","a",421.428571428571,2,0.79418335369464
"E_star_vs_a","E_star","a",421.428571428571,2.25,0.866678307613658
"E_star_vs_a","E_star","a",421.428571428571,2.5,0.932612260186443
"E_star_vs_a","E_star","a",421.428571428571,2.75,0.992898100003805
"E_star_vs_a","E_star","a",421.428571428571,3,1.04829619537593
"E_star_vs_a","E_star","a",421.428571428571,3.25,1.0994390670576
"E_star_vs_a","E_star","a",421.428571428571,3.5,1.14685453752016
"E_star_vs_a","E_star","a",421.428571428571,3.75,1.1909853690963
"E_star_vs_a","E_star","a",421.428571428571,4,1.23220526366039
"E_star_vs_a","E_star","a",485.714285714286,0.5,0.15202178601662
"E_star_vs_a","E_star","a",485.714285714286,0.75,0.271576697580856
"E_star_vs_a","E_star","a",485.714285714286,1,0.387697128530747
"E_star_vs_a","E_star","a",485.714285714286,1.25,0.49468898260983
"E_star_vs_a","E_star","a",485.714285714286,1.5,0.591593653483616
"E_star_vs_a","E_star","a",485.714285714286,1.75,0.679043446985507
"E_star_vs_a","E_star","a",485.714285714286,2,0.758103008740423
"E_star_vs_a","E_star","a",485.714285714286,2.25,0.829860619150299
"E_star_vs_a","E_star","a",485.714285714286,2.5,0.895297121071923
"E_star_vs_a","E_star","a",485.714285714286,2.75,0.955256567851684
"E_star_vs_a","E_star","a",485.714285714286,3,1.01045249958341
"E_star_vs_a","E_star","a",485.714285714286,3.25,1.06148487787259
"E_star_vs_a","E_star","a",485.714285714286,3.5,1.10885842774098
"E_star_vs_a","E_star","a",485.714285714286,3.75,1.15299922636371
"E_star_vs_a","E_star","a",485.714285714286,4,1.19426872614068
"E_star_vs_a","E_star","a",550,0.5,0.139589629009897
"E_star_vs_a","E_star","a",550,0.75,0.252555081318497
"E_star_vs_a","E_star","a",550,1,0.36397287668958
"E_star_vs_a","E_star","a",550,1.25,0.467733276261511
"E_star_vs_a","E_star","a",550,1.5,0.56242276294282
"E_star_vs_a","E_star","a",550,1.75,0.648343427592074
"E_star_vs_a","E_star","a",550,2,0.726340345535521
"E_star_vs_a","E_star","a",550,2.25,0.797357958350517
"E_star_vs_a","E_star","a",550,2.5,0.862282016920777
"E_star_vs_a","E_star","a",550,2.75,0.921892593251529
"E_star_vs_a","E_star","a",550,3,0.976859306703367
"E_star_vs_a","E_star","a",550,3.25,1.02775136057474
"E_star_vs_a","E_star","a",550,3.5,1.07505152977109
"E_star_vs_a","E_star","a",550,3.75,1.11916995416167
"E_star_vs_a","E_star","a",550,4,1.16045633265548
"E_star_vs_a","E_star","a",614.285714285714,0.5,0.129186019743832
"E_star_vs_a","E_star","a",614.285714285714,0.75,0.236351519252938
"E_star_vs_a","E_star","a",614.285714285714,1,0.343513683831288
"E_star_vs_a","E_star","a",614.285714285714,1.25,0.44428751987064
"E_star_vs_a","E_star","a",614.285714285714,1.5,0.536894478037813
"E_star_vs_a","E_star","a",614.285714285714,1.75,0.6213556290437
"E_star_vs_a","E_star","a",614.285714285714,2,0.698322972044083
"E_star_vs_a","E_star","a",614.285714285714,2.25,0.768611722584135
"E_star_vs_a","E_star","a",614.285714285714,2.5,0.833020893904418
"E_star_vs_a","E_star","a",614.285714285714,2.75,0.892271537408335
"E_star_vs_a","E_star","a",614.285714285714,3,0.946992404893054
"E_star_vs_a","E_star","a",614.285714285714,3.25,0.997723881957229
"E_star_vs_a","E_star","a",614.285714285714,3.5,1.04492806183295
"E_star_vs_a","E_star","a",614.285714285714,3.75,1.08899999600101
"E_star_vs_a","E_star","a",614.285714285714,4,1.13027820912233
"E_star_vs_a","E_star","a",678.571428571429,0.5,0.120409903838506
"E_star_vs_a","E_star","a",678.571428571429,0.75,0.222465162938333
"E_star_vs_a","E_star","a",678.571428571429,1,0.325784240287892
"E_star_vs_a","E_star","a",678.571428571429,1.25,0.423809684951192
"E_star_vs_a","E_star","a",678.571428571429,1.5,0.514470829753588
"E_star_vs_a","E_star","a",678.571428571429,1.75,0.597550032163423
"E_star_vs_a","E_star","a",678.571428571429,2,0.673529970380806
"E_star_vs_a","E_star","a",678.571428571429,2.25,0.743110169541314
"E_star_vs_a","E_star","a",678.571428571429,2.5,0.807010853177353
"E_star_vs_a","E_star","a",678.571428571429,2.75,0.865898880092864
"E_star_vs_a","E_star","a",678.571428571429,3,0.920365166129542
"E_star_vs_a","E_star","a",678.571428571429,3.25,0.970923241586067
"E_star_vs_a","E_star","a",678.571428571429,3.5,1.01801582301535
"E_star_vs_a","E_star","a",678.571428571429,3.75,1.06202376179295
"E_star_vs_a","E_star","a",678.571428571429,4,1.10327502499992
"E_star_vs_a","E_star","a",742.857142857143,0.5,0.11294541106134
"E_star_vs_a","E_star","a",742.857142857143,0.75,0.210487062204771
"E_star_vs_a","E_star","a",742.857142857143,1,0.310336455958952
"E_star_vs_a","E_star","a",742.857142857143,1.25,0.405838196112288
"E_star_vs_a","E_star","a",742.857142857143,1.5,0.494688099804377
"E_star_vs_a","E_star","a",742.857142857143,1.75,0.576465704977543
"E_star_vs_a","E_star","a",742.857142857143,2,0.651505290802736
"E_star_vs_a","E_star","a",742.857142857143,2.25,0.720402956719074
"E_star_vs_a","E_star","a",742.857142857143,2.5,0.783807503692904
"E_star_vs_a","E_star","a",742.857142857143,2.75,0.842336158232476
"E_star_vs_a","E_star","a",742.857142857143,3,0.89654491029213
"E_star_vs_a","E_star","a",742.857142857143,3.25,0.946922345631914
"E_star_vs_a","E_star","a",742.857142857143,3.5,0.993893091437226
"E_star_vs_a","E_star","a",742.857142857143,3.75,1.03782468610604
"E_star_vs_a","E_star","a",742.857142857143,4,1.07903516253067
"E_star_vs_a","E_star","a",807.142857142857,0.5,0.106544814173162
"E_star_vs_a","E_star","a",807.142857142857,0.75,0.200086648679091
"E_star_vs_a","E_star","a",807.142857142857,1,0.296800467151562
"E_star_vs_a","E_star","a",807.142857142857,1.25,0.389986506376579
"E_star_vs_a","E_star","a",807.142857142857,1.5,0.47715395626553
"E_star_vs_a","E_star","a",807.142857142857,1.75,0.557709759705311
"E_star_vs_a","E_star","a",807.142857142857,2,0.631858026979494
"E_star_vs_a","E_star","a",807.142857142857,2.25,0.700102394172701
"E_star_vs_a","E_star","a",807.142857142857,2.5,0.763026957561872
"E_star_vs_a","E_star","a",807.142857142857,2.75,0.821203538062039
"E_star_vs_a","E_star","a",807.142857142857,3,0.875155934067425
"E_star_vs_a","E_star","a",807.142857142857,3.25,0.925349603529194
"E_star_vs_a","E_star","a",807.142857142857,3.5,0.972192321213396
"E_star_vs_a","E_star","a",807.142857142857,3.75,1.01603917330691
"E_star_vs_a","E_star","a",807.142857142857,4,1.05719886904487
"E_star_vs_a","E_star","a",871.428571428572,0.5,0.101013614777086
"E_star_vs_a","E_star","a",871.428571428572,0.75,0.190997573222313
"E_star_vs_a","E_star","a",871.428571428572,1,0.284872826703353
"E_star_vs_a","E_star","a",871.428571428572,1.25,0.375933469993851
"E_star_vs_a","E_star","a",871.428571428572,1.5,0.461539530869826
"E_star_vs_a","E_star","a",871.428571428572,1.75,0.540950716711472
"E_star_vs_a","E_star","a",871.428571428572,2,0.614256757491886
"E_star_vs_a","E_star","a",871.428571428572,2.25,0.681878543143108
"E_star_vs_a","E_star","a",871.428571428572,2.5,0.744341528273459
"E_star_vs_a","E_star","a",871.428571428572,2.75,0.802175998514532
"E_star_vs_a","E_star","a",871.428571428572,3,0.855876094663559
"E_star_vs_a","E_star","a",871.428571428572,3.25,0.905885847740089
"E_star_vs_a","E_star","a",871.428571428572,3.5,0.952597348569865
"E_star_vs_a","E_star","a",871.428571428572,3.75,0.996354050860459
"E_star_vs_a","E_star","a",871.428571428572,4,1.0374559260391
"E_star_vs_a","E_star","a",935.714285714286,0.5,0.0961984577099424
"E_star_vs_a","E_star","a",935.714285714286,0.75,0.183005040705446
"E_star_vs_a","E_star","a",935.714285714286,1,0.274304899335196
